date,sector,industry,ratio,n_firms
2016-12-30,Consumer Cyclical,Apparel Manufacturing,1.5677,6
2017-01-31,Consumer Cyclical,Apparel Manufacturing,1.5868,6
2017-02-28,Consumer Cyclical,Apparel Manufacturing,1.5556,6
2017-03-31,Consumer Cyclical,Apparel Manufacturing,1.6076,6
2017-04-28,Consumer Cyclical,Apparel Manufacturing,1.7546,6
2017-05-31,Consumer Cyclical,Apparel Manufacturing,1.7848,6
2017-06-30,Consumer Cyclical,Apparel Manufacturing,1.8086,6
2017-07-31,Consumer Cyclical,Apparel Manufacturing,1.8638,6
2017-08-31,Consumer Cyclical,Apparel Manufacturing,1.8216,6
2017-09-29,Consumer Cyclical,Apparel Manufacturing,1.8109,6
2017-10-31,Consumer Cyclical,Apparel Manufacturing,1.8027,6
2017-11-30,Consumer Cyclical,Apparel Manufacturing,1.8203,6
2017-12-29,Consumer Cyclical,Apparel Manufacturing,1.8444,6
2018-01-31,Consumer Cyclical,Apparel Manufacturing,1.8240,6
2018-02-28,Consumer Cyclical,Apparel Manufacturing,1.8109,6
2018-03-29,Consumer Cyclical,Apparel Manufacturing,1.8233,6
2018-04-30,Consumer Cyclical,Apparel Manufacturing,1.7974,6
2018-05-31,Consumer Cyclical,Apparel Manufacturing,1.5563,6
2018-06-29,Consumer Cyclical,Apparel Manufacturing,1.3790,6
2018-07-31,Consumer Cyclical,Apparel Manufacturing,1.3100,6
2018-08-31,Consumer Cyclical,Apparel Manufacturing,1.2998,6
2018-09-28,Consumer Cyclical,Apparel Manufacturing,1.2569,6
2018-10-31,Consumer Cyclical,Apparel Manufacturing,1.2715,6
2018-11-30,Consumer Cyclical,Apparel Manufacturing,1.2842,6
2018-12-31,Consumer Cyclical,Apparel Manufacturing,1.2978,6
2019-01-31,Consumer Cyclical,Apparel Manufacturing,1.2340,6
2019-02-28,Consumer Cyclical,Apparel Manufacturing,1.2036,6
2019-03-29,Consumer Cyclical,Apparel Manufacturing,1.1598,6
2019-04-30,Consumer Cyclical,Apparel Manufacturing,1.1258,6
2019-05-31,Consumer Cyclical,Apparel Manufacturing,1.1111,6
2019-06-28,Consumer Cyclical,Apparel Manufacturing,1.1386,6
2019-07-31,Consumer Cyclical,Apparel Manufacturing,1.1483,6
2019-08-30,Consumer Cyclical,Apparel Manufacturing,1.1305,6
2019-09-30,Consumer Cyclical,Apparel Manufacturing,1.1369,6
2019-10-31,Consumer Cyclical,Apparel Manufacturing,1.1575,6
2019-11-29,Consumer Cyclical,Apparel Manufacturing,1.1752,6
2019-12-31,Consumer Cyclical,Apparel Manufacturing,1.1820,6
2020-01-31,Consumer Cyclical,Apparel Manufacturing,1.1927,6
2020-02-28,Consumer Cyclical,Apparel Manufacturing,1.2224,6
2020-03-31,Consumer Cyclical,Apparel Manufacturing,1.2844,6
2020-04-30,Consumer Cyclical,Apparel Manufacturing,1.3110,6
2020-05-29,Consumer Cyclical,Apparel Manufacturing,1.2581,6
2020-06-30,Consumer Cyclical,Apparel Manufacturing,1.3714,6
2020-07-31,Consumer Cyclical,Apparel Manufacturing,1.4108,6
2020-08-31,Consumer Cyclical,Apparel Manufacturing,1.4904,6
2020-09-30,Consumer Cyclical,Apparel Manufacturing,1.5121,6
2020-10-30,Consumer Cyclical,Apparel Manufacturing,1.5186,6
2020-11-30,Consumer Cyclical,Apparel Manufacturing,1.5014,6
2020-12-31,Consumer Cyclical,Apparel Manufacturing,1.4857,6
2021-01-29,Consumer Cyclical,Apparel Manufacturing,1.4824,6
2021-02-26,Consumer Cyclical,Apparel Manufacturing,1.4944,6
2021-03-31,Consumer Cyclical,Apparel Manufacturing,1.5154,6
2021-04-30,Consumer Cyclical,Apparel Manufacturing,1.5135,6
2021-05-28,Consumer Cyclical,Apparel Manufacturing,1.5413,6
2021-06-30,Consumer Cyclical,Apparel Manufacturing,1.5830,6
2021-07-30,Consumer Cyclical,Apparel Manufacturing,1.5643,6
2021-08-31,Consumer Cyclical,Apparel Manufacturing,1.4981,6
2021-09-30,Consumer Cyclical,Apparel Manufacturing,1.4779,6
2021-10-29,Consumer Cyclical,Apparel Manufacturing,1.4747,6
2021-11-30,Consumer Cyclical,Apparel Manufacturing,1.5132,6
2013-01-31,Consumer Cyclical,Auto Parts,1.3416,6
2013-02-28,Consumer Cyclical,Auto Parts,1.3539,6
2013-03-28,Consumer Cyclical,Auto Parts,1.3379,6
2013-04-30,Consumer Cyclical,Auto Parts,1.3131,6
2013-05-31,Consumer Cyclical,Auto Parts,1.3057,6
2013-06-28,Consumer Cyclical,Auto Parts,1.3145,6
2013-07-31,Consumer Cyclical,Auto Parts,1.3106,6
2013-08-30,Consumer Cyclical,Auto Parts,1.2827,6
2013-09-30,Consumer Cyclical,Auto Parts,1.0806,6
2013-10-31,Consumer Cyclical,Auto Parts,1.0713,6
2013-11-29,Consumer Cyclical,Auto Parts,1.1245,6
2013-12-31,Consumer Cyclical,Auto Parts,1.1140,6
2014-01-31,Consumer Cyclical,Auto Parts,1.2141,6
2014-02-28,Consumer Cyclical,Auto Parts,1.2487,6
2014-03-31,Consumer Cyclical,Auto Parts,1.2754,6
2014-04-30,Consumer Cyclical,Auto Parts,1.2967,6
2014-05-30,Consumer Cyclical,Auto Parts,1.3169,6
2014-06-30,Consumer Cyclical,Auto Parts,1.3373,6
2014-07-31,Consumer Cyclical,Auto Parts,1.2991,6
2014-08-29,Consumer Cyclical,Auto Parts,1.2542,6
2014-09-30,Consumer Cyclical,Auto Parts,1.1285,6
2014-10-31,Consumer Cyclical,Auto Parts,1.1024,6
2014-11-28,Consumer Cyclical,Auto Parts,1.1060,6
2014-12-31,Consumer Cyclical,Auto Parts,1.0897,6
2015-01-30,Consumer Cyclical,Auto Parts,1.0498,6
2015-02-27,Consumer Cyclical,Auto Parts,1.0774,6
2015-03-31,Consumer Cyclical,Auto Parts,1.0546,6
2015-04-30,Consumer Cyclical,Auto Parts,1.0800,6
2015-05-29,Consumer Cyclical,Auto Parts,1.0829,6
2015-06-30,Consumer Cyclical,Auto Parts,1.0954,6
2015-07-31,Consumer Cyclical,Auto Parts,1.1361,7
2015-08-31,Consumer Cyclical,Auto Parts,1.1314,7
2015-09-30,Consumer Cyclical,Auto Parts,1.1523,7
2015-10-30,Consumer Cyclical,Auto Parts,1.1258,7
2015-11-30,Consumer Cyclical,Auto Parts,1.0810,7
2015-12-31,Consumer Cyclical,Auto Parts,1.0897,7
2016-01-29,Consumer Cyclical,Auto Parts,1.0677,7
2016-02-29,Consumer Cyclical,Auto Parts,1.0695,7
2016-03-31,Consumer Cyclical,Auto Parts,1.0885,7
2016-04-29,Consumer Cyclical,Auto Parts,1.0762,7
2016-05-31,Consumer Cyclical,Auto Parts,1.0900,8
2016-06-30,Consumer Cyclical,Auto Parts,1.0860,8
2016-07-29,Consumer Cyclical,Auto Parts,1.0907,8
2016-08-31,Consumer Cyclical,Auto Parts,1.1207,8
2016-09-30,Consumer Cyclical,Auto Parts,1.0801,8
2016-10-31,Consumer Cyclical,Auto Parts,1.0917,9
2016-11-30,Consumer Cyclical,Auto Parts,1.1150,8
2016-12-30,Consumer Cyclical,Auto Parts,1.1129,8
2017-01-31,Consumer Cyclical,Auto Parts,1.2104,8
2017-02-28,Consumer Cyclical,Auto Parts,1.1979,8
2017-03-31,Consumer Cyclical,Auto Parts,1.2114,8
2017-04-28,Consumer Cyclical,Auto Parts,1.2633,8
2017-05-31,Consumer Cyclical,Auto Parts,1.2781,8
2017-06-30,Consumer Cyclical,Auto Parts,1.3077,8
2017-07-31,Consumer Cyclical,Auto Parts,1.3575,8
2017-08-31,Consumer Cyclical,Auto Parts,1.3524,8
2017-09-29,Consumer Cyclical,Auto Parts,1.8096,8
2017-10-31,Consumer Cyclical,Auto Parts,1.8329,8
2017-11-30,Consumer Cyclical,Auto Parts,1.8719,8
2017-12-29,Consumer Cyclical,Auto Parts,1.9469,8
2018-01-31,Consumer Cyclical,Auto Parts,1.9024,8
2018-02-28,Consumer Cyclical,Auto Parts,1.9501,8
2018-03-29,Consumer Cyclical,Auto Parts,1.9839,8
2018-04-30,Consumer Cyclical,Auto Parts,2.0433,8
2018-05-31,Consumer Cyclical,Auto Parts,1.7568,8
2018-06-29,Consumer Cyclical,Auto Parts,1.5991,8
2018-07-31,Consumer Cyclical,Auto Parts,1.5624,8
2018-08-31,Consumer Cyclical,Auto Parts,1.5613,8
2018-09-28,Consumer Cyclical,Auto Parts,1.3736,8
2018-10-31,Consumer Cyclical,Auto Parts,1.3680,8
2018-11-30,Consumer Cyclical,Auto Parts,1.3674,8
2018-12-31,Consumer Cyclical,Auto Parts,1.3501,8
2019-01-31,Consumer Cyclical,Auto Parts,1.1955,8
2019-02-28,Consumer Cyclical,Auto Parts,1.1878,7
2019-03-29,Consumer Cyclical,Auto Parts,1.1074,7
2019-04-30,Consumer Cyclical,Auto Parts,1.0770,7
2019-05-31,Consumer Cyclical,Auto Parts,1.0895,7
2019-06-28,Consumer Cyclical,Auto Parts,1.0834,7
2019-07-31,Consumer Cyclical,Auto Parts,1.0805,7
2019-08-30,Consumer Cyclical,Auto Parts,1.0500,7
2019-09-30,Consumer Cyclical,Auto Parts,0.9586,7
2019-10-31,Consumer Cyclical,Auto Parts,0.9728,7
2019-11-29,Consumer Cyclical,Auto Parts,0.9505,7
2019-12-31,Consumer Cyclical,Auto Parts,0.9650,7
2020-01-31,Consumer Cyclical,Auto Parts,0.9869,7
2020-02-28,Consumer Cyclical,Auto Parts,0.9775,7
2020-03-31,Consumer Cyclical,Auto Parts,1.0294,7
2020-04-30,Consumer Cyclical,Auto Parts,1.0419,7
2020-05-29,Consumer Cyclical,Auto Parts,0.9941,7
2020-06-30,Consumer Cyclical,Auto Parts,1.2673,7
2020-07-31,Consumer Cyclical,Auto Parts,1.2575,7
2020-08-31,Consumer Cyclical,Auto Parts,1.2651,7
2020-09-30,Consumer Cyclical,Auto Parts,1.2374,7
2020-10-30,Consumer Cyclical,Auto Parts,1.2239,7
2020-11-30,Consumer Cyclical,Auto Parts,1.2061,7
2020-12-31,Consumer Cyclical,Auto Parts,1.1793,7
2021-01-29,Consumer Cyclical,Auto Parts,1.1723,7
2021-02-26,Consumer Cyclical,Auto Parts,1.1630,7
2021-03-31,Consumer Cyclical,Auto Parts,1.1860,7
2021-04-30,Consumer Cyclical,Auto Parts,1.1955,7
2021-05-28,Consumer Cyclical,Auto Parts,1.2113,7
2021-06-30,Consumer Cyclical,Auto Parts,1.0457,7
2021-07-30,Consumer Cyclical,Auto Parts,1.0409,7
2021-08-31,Consumer Cyclical,Auto Parts,1.0247,7
2021-09-30,Consumer Cyclical,Auto Parts,1.0469,7
2021-10-29,Consumer Cyclical,Auto Parts,1.0488,7
2021-11-30,Consumer Cyclical,Auto Parts,1.0811,7
2021-12-31,Consumer Cyclical,Auto Parts,1.1011,7
2022-01-31,Consumer Cyclical,Auto Parts,1.1241,7
2022-02-28,Consumer Cyclical,Auto Parts,1.1066,7
2022-03-31,Consumer Cyclical,Auto Parts,1.1075,7
2022-04-29,Consumer Cyclical,Auto Parts,1.0566,7
2022-05-31,Consumer Cyclical,Auto Parts,1.0494,7
2022-06-30,Consumer Cyclical,Auto Parts,0.8887,7
2022-07-29,Consumer Cyclical,Auto Parts,0.9873,7
2022-08-31,Consumer Cyclical,Auto Parts,1.0210,7
2022-09-30,Consumer Cyclical,Auto Parts,0.9976,7
2022-10-31,Consumer Cyclical,Auto Parts,0.9917,7
2022-11-30,Consumer Cyclical,Auto Parts,0.9950,7
2022-12-30,Consumer Cyclical,Auto Parts,0.9926,7
2023-01-31,Consumer Cyclical,Auto Parts,0.9985,7
2023-02-28,Consumer Cyclical,Auto Parts,0.9945,7
2023-03-31,Consumer Cyclical,Auto Parts,0.9846,7
2023-04-28,Consumer Cyclical,Auto Parts,0.9724,7
2023-05-31,Consumer Cyclical,Auto Parts,0.9776,7
2023-06-30,Consumer Cyclical,Auto Parts,0.9953,7
2023-07-31,Consumer Cyclical,Auto Parts,0.9448,7
2023-08-31,Consumer Cyclical,Auto Parts,0.9226,6
2023-09-29,Consumer Cyclical,Auto Parts,0.9474,6
2023-10-31,Consumer Cyclical,Auto Parts,0.9820,6
2023-11-30,Consumer Cyclical,Auto Parts,0.9972,6
2023-12-29,Consumer Cyclical,Auto Parts,1.0219,6
2024-01-31,Consumer Cyclical,Auto Parts,1.0528,6
2024-02-29,Consumer Cyclical,Auto Parts,1.0645,6
2024-03-28,Consumer Cyclical,Auto Parts,1.0945,6
2024-04-30,Consumer Cyclical,Auto Parts,1.1067,6
2024-05-31,Consumer Cyclical,Auto Parts,1.1285,6
2024-06-28,Consumer Cyclical,Auto Parts,1.1421,6
2024-07-31,Consumer Cyclical,Auto Parts,1.0758,6
2024-08-30,Consumer Cyclical,Auto Parts,1.0517,6
2024-09-30,Consumer Cyclical,Auto Parts,1.1215,6
2024-10-31,Consumer Cyclical,Auto Parts,1.0894,6
2024-11-29,Consumer Cyclical,Auto Parts,1.0871,6
2024-12-31,Consumer Cyclical,Auto Parts,1.1010,6
2025-01-31,Consumer Cyclical,Auto Parts,1.1008,6
2025-02-28,Consumer Cyclical,Auto Parts,1.1237,6
2019-06-28,Consumer Cyclical,Packaging & Containers,0.8524,6
2019-07-31,Consumer Cyclical,Packaging & Containers,0.8673,6
2019-08-30,Consumer Cyclical,Packaging & Containers,0.8564,6
2019-09-30,Consumer Cyclical,Packaging & Containers,0.8573,6
2019-10-31,Consumer Cyclical,Packaging & Containers,0.8576,6
2019-11-29,Consumer Cyclical,Packaging & Containers,0.8557,6
2019-12-31,Consumer Cyclical,Packaging & Containers,0.8572,6
2020-01-31,Consumer Cyclical,Packaging & Containers,0.8648,6
2020-02-28,Consumer Cyclical,Packaging & Containers,0.8857,6
2020-03-31,Consumer Cyclical,Packaging & Containers,0.9010,6
2020-04-30,Consumer Cyclical,Packaging & Containers,0.9344,6
2020-05-29,Consumer Cyclical,Packaging & Containers,0.9128,6
2020-06-30,Consumer Cyclical,Packaging & Containers,0.9981,6
2020-07-31,Consumer Cyclical,Packaging & Containers,1.0057,6
2020-08-31,Consumer Cyclical,Packaging & Containers,1.0253,6
2020-09-30,Consumer Cyclical,Packaging & Containers,1.0421,6
2020-10-30,Consumer Cyclical,Packaging & Containers,1.0376,6
2020-11-30,Consumer Cyclical,Packaging & Containers,1.0246,6
2020-12-31,Consumer Cyclical,Packaging & Containers,1.0145,6
2021-01-29,Consumer Cyclical,Packaging & Containers,1.0109,6
2021-02-26,Consumer Cyclical,Packaging & Containers,1.0167,6
2021-03-31,Consumer Cyclical,Packaging & Containers,1.0338,6
2021-04-30,Consumer Cyclical,Packaging & Containers,1.0207,6
2021-05-28,Consumer Cyclical,Packaging & Containers,1.0288,6
2021-06-30,Consumer Cyclical,Packaging & Containers,0.9949,6
2021-07-30,Consumer Cyclical,Packaging & Containers,0.9820,6
2021-08-31,Consumer Cyclical,Packaging & Containers,0.9613,6
2021-09-30,Consumer Cyclical,Packaging & Containers,0.9302,6
2021-10-29,Consumer Cyclical,Packaging & Containers,0.9334,6
2021-11-30,Consumer Cyclical,Packaging & Containers,0.9610,6
2021-12-31,Consumer Cyclical,Packaging & Containers,0.9500,6
2022-01-31,Consumer Cyclical,Packaging & Containers,0.9585,6
2022-02-28,Consumer Cyclical,Packaging & Containers,0.9482,6
2022-03-31,Consumer Cyclical,Packaging & Containers,0.9418,6
2022-04-29,Consumer Cyclical,Packaging & Containers,0.9090,6
2022-05-31,Consumer Cyclical,Packaging & Containers,0.9072,6
2022-06-30,Consumer Cyclical,Packaging & Containers,0.8476,6
2022-07-29,Consumer Cyclical,Packaging & Containers,0.7828,6
2022-08-31,Consumer Cyclical,Packaging & Containers,0.7638,6
2022-09-30,Consumer Cyclical,Packaging & Containers,0.7515,6
2022-10-31,Consumer Cyclical,Packaging & Containers,0.7829,6
2022-11-30,Consumer Cyclical,Packaging & Containers,0.7965,6
2022-12-30,Consumer Cyclical,Packaging & Containers,0.8565,6
2023-01-31,Consumer Cyclical,Packaging & Containers,0.8651,6
2023-02-28,Consumer Cyclical,Packaging & Containers,0.8744,6
2023-03-31,Consumer Cyclical,Packaging & Containers,0.8681,6
2023-04-28,Consumer Cyclical,Packaging & Containers,0.8797,6
2023-05-31,Consumer Cyclical,Packaging & Containers,0.9040,6
2023-06-30,Consumer Cyclical,Packaging & Containers,0.9265,6
2023-07-31,Consumer Cyclical,Packaging & Containers,0.9758,6
2023-08-31,Consumer Cyclical,Packaging & Containers,1.0113,6
2023-09-29,Consumer Cyclical,Packaging & Containers,1.0512,6
2023-10-31,Consumer Cyclical,Packaging & Containers,1.0463,6
2023-11-30,Consumer Cyclical,Packaging & Containers,1.0538,6
2024-07-31,Consumer Cyclical,Packaging & Containers,1.0349,6
2024-08-30,Consumer Cyclical,Packaging & Containers,1.0595,6
2024-09-30,Consumer Cyclical,Packaging & Containers,1.0552,6
2024-10-31,Consumer Cyclical,Packaging & Containers,1.0401,6
2024-11-29,Consumer Cyclical,Packaging & Containers,1.0347,6
2024-12-31,Consumer Cyclical,Packaging & Containers,1.0203,6
2025-01-31,Consumer Cyclical,Packaging & Containers,1.0305,6
2025-02-28,Consumer Cyclical,Packaging & Containers,1.0164,6
2025-03-31,Consumer Cyclical,Packaging & Containers,1.0186,6
2025-04-30,Consumer Cyclical,Packaging & Containers,1.0311,6
2025-05-30,Consumer Cyclical,Packaging & Containers,1.0916,6
2025-06-30,Consumer Cyclical,Packaging & Containers,1.0867,6
2025-07-31,Consumer Cyclical,Packaging & Containers,1.1167,6
2025-08-29,Consumer Cyclical,Packaging & Containers,1.1375,6
2025-09-30,Consumer Cyclical,Packaging & Containers,1.1556,6
2025-10-31,Consumer Cyclical,Packaging & Containers,1.2280,6
2025-11-28,Consumer Cyclical,Packaging & Containers,1.2543,6
2025-12-31,Consumer Cyclical,Packaging & Containers,1.2637,6
2026-01-30,Consumer Cyclical,Packaging & Containers,1.3328,6
2026-02-27,Consumer Cyclical,Packaging & Containers,1.3218,6
2026-03-31,Consumer Cyclical,Packaging & Containers,1.3624,6
2026-04-30,Consumer Cyclical,Packaging & Containers,1.3923,6
2026-05-29,Consumer Cyclical,Packaging & Containers,1.3965,6
2026-06-30,Consumer Cyclical,Packaging & Containers,1.4688,6
2026-07-31,Consumer Cyclical,Packaging & Containers,1.6672,6
2026-08-12,Consumer Cyclical,Packaging & Containers,1.6760,6
2020-05-29,Consumer Cyclical,Restaurants,1.2135,6
2020-06-30,Consumer Cyclical,Restaurants,1.2432,6
2020-07-31,Consumer Cyclical,Restaurants,1.2388,6
2020-08-31,Consumer Cyclical,Restaurants,1.2523,6
2020-09-30,Consumer Cyclical,Restaurants,1.2255,6
2020-10-30,Consumer Cyclical,Restaurants,1.2299,6
2020-11-30,Consumer Cyclical,Restaurants,1.2213,6
2020-12-31,Consumer Cyclical,Restaurants,1.1813,6
2021-01-29,Consumer Cyclical,Restaurants,1.1917,6
2021-02-26,Consumer Cyclical,Restaurants,1.2017,6
2021-03-31,Consumer Cyclical,Restaurants,1.2278,6
2021-04-30,Consumer Cyclical,Restaurants,1.2193,6
2021-05-28,Consumer Cyclical,Restaurants,1.2115,6
2021-06-30,Consumer Cyclical,Restaurants,1.1783,6
2021-07-30,Consumer Cyclical,Restaurants,1.1690,6
2021-08-31,Consumer Cyclical,Restaurants,1.1471,6
2021-09-30,Consumer Cyclical,Restaurants,1.1789,6
2021-10-29,Consumer Cyclical,Restaurants,1.1825,6
2021-11-30,Consumer Cyclical,Restaurants,1.2025,6
2021-12-31,Consumer Cyclical,Restaurants,1.2260,6
2022-01-31,Consumer Cyclical,Restaurants,1.2194,6
